sample,250000,length,32768                                                                        
Time(ns),Vol(V),Vol(V)
101240000.000000,4.213579,-0.396504
101244000.000000,4.213579,-0.396504
101248000.000000,4.325386,-0.396504
101252000.000000,4.213579,-0.509513
101256000.000000,4.213579,-0.396504
101260000.000000,4.325386,-0.509513
101264000.000000,4.213579,-0.396504
101268000.000000,4.213579,-0.396504
101272000.000000,4.213579,-0.396504
101276000.000000,4.213579,-0.396504
101280000.000000,4.325386,-0.396504
101284000.000000,4.325386,-0.396504
101288000.000000,4.325386,-0.396504
101292000.000000,4.213579,-0.509513
101296000.000000,4.325386,-0.396504
101300000.000000,4.213579,-0.396504
101304000.000000,4.325386,-0.396504
101308000.000000,4.325386,-0.509513
101312000.000000,4.325386,-0.396504
101316000.000000,4.213579,-0.396504
101320000.000000,4.325386,-0.396504
101324000.000000,4.213579,-0.283496
101328000.000000,4.213579,-0.396504
101332000.000000,4.213579,-0.396504
101336000.000000,4.325386,-0.396504
101340000.000000,4.213579,-0.396504
101344000.000000,4.213579,-0.396504
101348000.000000,4.213579,-0.396504
101352000.000000,4.213579,-0.396504
101356000.000000,4.325386,-0.509513
101360000.000000,4.437192,-0.396504
101364000.000000,4.437192,-0.396504
101368000.000000,4.213579,-0.396504
101372000.000000,4.325386,-0.396504
101376000.000000,4.213579,-0.396504
101380000.000000,4.213579,-0.283496
101384000.000000,4.213579,-0.396504
101388000.000000,4.325386,-0.283496
101392000.000000,4.325386,-0.396504
101396000.000000,4.325386,-0.283496
101400000.000000,4.213579,-0.396504
101404000.000000,4.213579,-0.396504
101408000.000000,4.213579,-0.396504
101412000.000000,4.213579,-0.396504
101416000.000000,4.325386,-0.396504
101420000.000000,4.213579,-0.283496
101424000.000000,4.325386,-0.396504
101428000.000000,4.325386,-0.396504
101432000.000000,4.325386,-0.396504
101436000.000000,4.213579,-0.396504
101440000.000000,4.325386,-0.396504
101444000.000000,4.213579,-0.396504
101448000.000000,4.325386,-0.283496
101452000.000000,4.325386,-0.396504
101456000.000000,4.213579,-0.396504
101460000.000000,4.213579,-0.396504
101464000.000000,4.325386,-0.396504
101468000.000000,4.213579,-0.396504
101472000.000000,4.213579,-0.283496
101476000.000000,4.213579,-0.283496
101480000.000000,4.213579,-0.396504
101484000.000000,4.213579,-0.396504
101488000.000000,4.325386,-0.283496
101492000.000000,4.213579,-0.396504
101496000.000000,4.213579,-0.283496
101500000.000000,4.213579,-0.396504
101504000.000000,4.213579,-0.396504
101508000.000000,4.213579,-0.396504
101512000.000000,4.325386,-0.396504
101516000.000000,4.325386,-0.283496
101520000.000000,4.325386,-0.396504
101524000.000000,4.437192,-0.396504
101528000.000000,4.213579,-0.396504
101532000.000000,4.213579,-0.396504
101536000.000000,4.213579,-0.396504
101540000.000000,4.213579,-0.396504
101544000.000000,4.213579,-0.396504
101548000.000000,4.213579,-0.283496
101552000.000000,4.325386,-0.396504
101556000.000000,4.213579,-0.396504
101560000.000000,4.437192,-0.396504
101564000.000000,4.213579,-0.396504
101568000.000000,4.213579,-0.396504
101572000.000000,4.213579,-0.396504
101576000.000000,4.325386,-0.396504
101580000.000000,4.437192,-0.396504
101584000.000000,4.437192,-0.396504
101588000.000000,4.213579,-0.396504
101592000.000000,4.325386,-0.396504
101596000.000000,4.213579,-0.283496
101600000.000000,4.213579,-0.396504
101604000.000000,4.325386,-0.396504
101608000.000000,4.325386,-0.396504
101612000.000000,4.213579,-0.509513
101616000.000000,4.213579,-0.283496
101620000.000000,4.213579,-0.396504
101624000.000000,4.213579,-0.396504
101628000.000000,4.213579,-0.396504
101632000.000000,4.213579,-0.396504
101636000.000000,4.325386,-0.396504
101640000.000000,4.213579,-0.283496
101644000.000000,4.213579,-0.396504
101648000.000000,4.325386,-0.396504
101652000.000000,4.325386,-0.396504
101656000.000000,4.325386,-0.396504
101660000.000000,4.213579,-0.396504
101664000.000000,4.213579,-0.283496
101668000.000000,4.213579,-0.396504
101672000.000000,4.325386,-0.396504
101676000.000000,4.325386,-0.396504
101680000.000000,4.325386,-0.396504
101684000.000000,4.325386,-0.396504
101688000.000000,4.325386,-0.396504
101692000.000000,4.213579,-0.283496
101696000.000000,4.213579,-0.283496
101700000.000000,4.213579,-0.396504
101704000.000000,4.213579,-0.283496
101708000.000000,4.325386,-0.396504
101712000.000000,4.213579,-0.509513
101716000.000000,4.325386,-0.396504
101720000.000000,4.213579,-0.396504
101724000.000000,4.325386,-0.396504
101728000.000000,4.213579,-0.396504
101732000.000000,4.437192,-0.396504
101736000.000000,4.213579,-0.396504
101740000.000000,4.213579,-0.283496
101744000.000000,4.213579,-0.509513
101748000.000000,4.213579,-0.396504
101752000.000000,4.325386,-0.396504
101756000.000000,4.325386,-0.396504
101760000.000000,4.213579,-0.396504
101764000.000000,4.213579,-0.396504
101768000.000000,4.213579,-0.396504
101772000.000000,4.213579,-0.396504
101776000.000000,4.213579,-0.396504
101780000.000000,4.325386,-0.396504
101784000.000000,4.213579,-0.283496
101788000.000000,4.213579,-0.396504
101792000.000000,4.213579,-0.396504
101796000.000000,4.213579,-0.509513
101800000.000000,4.325386,-0.396504
101804000.000000,4.213579,-0.396504
101808000.000000,4.325386,-0.509513
101812000.000000,4.213579,-0.283496
101816000.000000,4.213579,-0.509513
101820000.000000,4.213579,-0.396504
101824000.000000,4.213579,-0.396504
101828000.000000,4.325386,-0.396504
101832000.000000,4.213579,-0.283496
101836000.000000,4.213579,-0.509513
101840000.000000,4.325386,-0.509513
101844000.000000,4.213579,-0.396504
101848000.000000,4.325386,-0.396504
101852000.000000,4.213579,-0.396504
101856000.000000,4.213579,-0.509513
101860000.000000,4.213579,-0.509513
101864000.000000,4.213579,-0.396504
101868000.000000,4.437192,-0.396504
101872000.000000,4.325386,-0.396504
101876000.000000,4.213579,-0.396504
101880000.000000,4.213579,-0.396504
101884000.000000,4.213579,-0.396504
101888000.000000,4.213579,-0.283496
101892000.000000,4.213579,-0.283496
101896000.000000,4.213579,-0.509513
101900000.000000,4.213579,-0.396504
101904000.000000,4.213579,-0.283496
101908000.000000,4.213579,-0.396504
101912000.000000,4.437192,-0.509513
101916000.000000,4.213579,-0.396504
101920000.000000,4.213579,-0.283496
101924000.000000,4.213579,-0.396504
101928000.000000,4.213579,-0.396504
101932000.000000,4.325386,-0.509513
101936000.000000,4.213579,-0.396504
101940000.000000,4.213579,-0.396504
101944000.000000,4.213579,-0.283496
101948000.000000,4.213579,-0.396504
101952000.000000,4.325386,-0.283496
101956000.000000,4.325386,-0.396504
101960000.000000,4.213579,-0.283496
101964000.000000,4.325386,-0.396504
101968000.000000,4.213579,-0.396504
101972000.000000,4.437192,-0.283496
101976000.000000,4.325386,-0.396504
101980000.000000,4.325386,-0.396504
101984000.000000,4.325386,-0.396504
101988000.000000,4.213579,-0.396504
101992000.000000,4.213579,-0.509513
101996000.000000,4.213579,-0.396504
102000000.000000,4.213579,-0.396504
102004000.000000,4.213579,-0.396504
102008000.000000,4.213579,-0.396504
102012000.000000,4.213579,-0.396504
102016000.000000,4.213579,-0.396504
102020000.000000,4.213579,-0.396504
102024000.000000,4.213579,-0.396504
102028000.000000,4.213579,-0.396504
102032000.000000,4.325386,-0.396504
102036000.000000,4.325386,-0.396504
102040000.000000,4.325386,-0.396504
102044000.000000,4.213579,-0.509513
102048000.000000,4.325386,-0.396504
102052000.000000,4.325386,-0.396504
102056000.000000,4.213579,-0.396504
102060000.000000,4.213579,-0.396504
102064000.000000,4.213579,-0.396504
102068000.000000,4.325386,-0.396504
102072000.000000,4.213579,-0.396504
102076000.000000,4.213579,-0.509513
102080000.000000,4.325386,-0.396504
102084000.000000,4.325386,-0.396504
102088000.000000,4.325386,-0.396504
102092000.000000,4.325386,-0.396504
102096000.000000,4.325386,-0.396504
102100000.000000,4.325386,-0.396504
102104000.000000,4.213579,-0.396504
102108000.000000,4.213579,-0.509513
102112000.000000,4.213579,-0.396504
102116000.000000,4.325386,-0.396504
102120000.000000,4.213579,-0.396504
102124000.000000,4.213579,-0.283496
102128000.000000,4.437192,-0.396504
102132000.000000,4.213579,-0.396504
102136000.000000,4.213579,-0.396504
102140000.000000,4.213579,-0.509513
102144000.000000,4.213579,-0.396504
102148000.000000,4.325386,-0.509513
102152000.000000,4.213579,-0.396504
102156000.000000,4.213579,-0.396504
102160000.000000,4.213579,-0.396504
102164000.000000,4.213579,-0.396504
102168000.000000,4.325386,-0.396504
102172000.000000,4.213579,-0.396504
102176000.000000,4.213579,-0.396504
102180000.000000,4.325386,-0.396504
102184000.000000,4.213579,-0.396504
102188000.000000,4.213579,-0.396504
102192000.000000,4.213579,-0.396504
102196000.000000,4.213579,-0.396504
102200000.000000,4.213579,-0.396504
102204000.000000,4.213579,-0.396504
102208000.000000,4.325386,-0.283496
102212000.000000,4.213579,-0.396504
102216000.000000,4.213579,-0.396504
102220000.000000,4.213579,-0.396504
102224000.000000,4.213579,-0.396504
102228000.000000,4.213579,-0.396504
102232000.000000,4.325386,-0.396504
102236000.000000,4.325386,-0.509513
102240000.000000,4.213579,-0.396504
102244000.000000,4.213579,-0.396504
102248000.000000,4.213579,-0.396504
102252000.000000,4.213579,-0.396504
102256000.000000,4.325386,-0.396504
102260000.000000,4.213579,-0.283496
102264000.000000,4.325386,-0.396504
102268000.000000,4.213579,-0.396504
102272000.000000,4.213579,-0.396504
102276000.000000,4.213579,-0.396504
102280000.000000,4.325386,-0.283496
102284000.000000,4.325386,-0.396504
102288000.000000,4.213579,-0.396504
102292000.000000,4.213579,-0.396504
102296000.000000,4.325386,-0.396504
102300000.000000,4.213579,-0.396504
102304000.000000,4.213579,-0.283496
102308000.000000,4.213579,-0.396504
102312000.000000,4.213579,-0.396504
102316000.000000,4.213579,-0.509513
102320000.000000,4.213579,-0.509513
102324000.000000,4.213579,-0.396504
102328000.000000,4.213579,-0.396504
102332000.000000,4.325386,-0.396504
102336000.000000,4.213579,-0.396504
102340000.000000,4.213579,-0.396504
102344000.000000,4.325386,-0.396504
102348000.000000,4.437192,-0.396504
102352000.000000,4.213579,-0.283496
102356000.000000,4.325386,-0.509513
102360000.000000,4.325386,-0.396504
102364000.000000,4.325386,-0.509513
102368000.000000,4.325386,-0.509513
102372000.000000,4.213579,-0.396504
102376000.000000,4.325386,-0.509513
102380000.000000,4.213579,-0.396504
102384000.000000,4.213579,-0.396504
102388000.000000,4.325386,-0.396504
102392000.000000,4.213579,-0.509513
102396000.000000,4.213579,-0.396504
102400000.000000,4.213579,-0.396504
102404000.000000,4.213579,-0.509513
102408000.000000,4.213579,-0.509513
102412000.000000,4.325386,-0.396504
102416000.000000,4.213579,-0.396504
102420000.000000,4.213579,-0.396504
102424000.000000,4.213579,-0.396504
102428000.000000,4.325386,-0.396504
102432000.000000,4.213579,-0.396504
102436000.000000,4.325386,-0.396504
102440000.000000,4.213579,-0.396504
102444000.000000,4.325386,-0.396504
102448000.000000,4.213579,-0.283496
102452000.000000,4.325386,-0.396504
102456000.000000,4.213579,-0.396504
102460000.000000,4.437192,-0.509513
102464000.000000,4.325386,-0.396504
102468000.000000,4.325386,-0.396504
102472000.000000,4.325386,-0.396504
102476000.000000,4.213579,-0.283496
102480000.000000,4.213579,-0.396504
102484000.000000,4.325386,-0.509513
102488000.000000,4.213579,-0.396504
102492000.000000,4.213579,-0.396504
102496000.000000,4.213579,-0.396504
102500000.000000,4.325386,-0.283496
102504000.000000,4.213579,-0.283496
102508000.000000,4.213579,-0.509513
102512000.000000,4.325386,-0.396504
102516000.000000,4.213579,-0.396504
102520000.000000,4.213579,-0.396504
102524000.000000,4.325386,-0.396504
102528000.000000,4.325386,-0.283496
102532000.000000,4.213579,-0.283496
102536000.000000,4.213579,-0.396504
102540000.000000,4.325386,-0.396504
102544000.000000,4.325386,-0.396504
102548000.000000,4.213579,-0.396504
102552000.000000,4.437192,-0.509513
102556000.000000,4.213579,-0.396504
102560000.000000,4.213579,-0.396504
102564000.000000,4.213579,-0.509513
102568000.000000,4.213579,-0.283496
102572000.000000,4.325386,-0.283496
102576000.000000,4.325386,-0.396504
102580000.000000,4.213579,-0.396504
102584000.000000,4.213579,-0.396504
102588000.000000,4.325386,-0.396504
102592000.000000,4.213579,-0.283496
102596000.000000,4.213579,-0.396504
102600000.000000,4.213579,-0.283496
102604000.000000,4.213579,-0.509513
102608000.000000,4.213579,-0.396504
102612000.000000,4.213579,-0.396504
102616000.000000,4.325386,-0.396504
102620000.000000,4.213579,-0.396504
102624000.000000,4.325386,-0.396504
102628000.000000,4.213579,-0.396504
102632000.000000,4.213579,-0.283496
102636000.000000,4.325386,-0.396504
102640000.000000,4.213579,-0.396504
102644000.000000,4.325386,-0.396504
102648000.000000,4.213579,-0.283496
102652000.000000,4.213579,-0.396504
102656000.000000,4.213579,-0.396504
102660000.000000,4.213579,-0.283496
102664000.000000,4.213579,-0.396504
102668000.000000,4.325386,-0.509513
102672000.000000,4.213579,-0.396504
102676000.000000,4.325386,-0.396504
102680000.000000,4.325386,-0.396504
102684000.000000,4.213579,-0.509513
102688000.000000,4.213579,-0.396504
102692000.000000,4.213579,-0.396504
102696000.000000,4.213579,-0.396504
102700000.000000,4.437192,-0.396504
102704000.000000,4.213579,-0.396504
102708000.000000,4.325386,-0.396504
102712000.000000,4.213579,-0.396504
102716000.000000,4.325386,-0.396504
102720000.000000,4.325386,-0.396504
102724000.000000,4.213579,-0.396504
102728000.000000,4.213579,-0.396504
102732000.000000,4.213579,-0.396504
102736000.000000,4.325386,-0.396504
102740000.000000,4.213579,-0.396504
102744000.000000,4.325386,-0.396504
102748000.000000,4.213579,-0.396504
102752000.000000,4.325386,-0.509513
102756000.000000,4.325386,-0.509513
102760000.000000,4.213579,-0.509513
102764000.000000,4.325386,-0.509513
102768000.000000,4.213579,-0.396504
102772000.000000,4.213579,-0.396504
102776000.000000,4.325386,-0.396504
102780000.000000,4.325386,-0.396504
102784000.000000,4.213579,-0.283496
102788000.000000,4.213579,-0.396504
102792000.000000,4.213579,-0.396504
102796000.000000,4.213579,-0.396504
102800000.000000,4.213579,-0.396504
102804000.000000,4.213579,-0.283496
102808000.000000,4.325386,-0.396504
102812000.000000,4.325386,-0.396504
102816000.000000,4.213579,-0.396504
102820000.000000,4.213579,-0.396504
102824000.000000,4.325386,-0.509513
102828000.000000,4.213579,-0.396504
102832000.000000,4.325386,-0.283496
102836000.000000,4.213579,-0.396504
102840000.000000,4.213579,-0.396504
102844000.000000,4.213579,-0.396504
102848000.000000,4.213579,-0.396504
102852000.000000,4.213579,-0.396504
102856000.000000,4.213579,-0.509513
102860000.000000,4.213579,-0.509513
102864000.000000,4.325386,-0.396504
102868000.000000,4.325386,-0.396504
102872000.000000,4.213579,-0.396504
102876000.000000,4.325386,-0.396504
102880000.000000,4.213579,-0.396504
102884000.000000,4.213579,-0.509513
102888000.000000,4.213579,-0.396504
102892000.000000,4.325386,-0.509513
102896000.000000,4.325386,-0.396504
102900000.000000,4.325386,-0.396504
102904000.000000,4.213579,-0.396504
102908000.000000,4.325386,-0.396504
102912000.000000,4.325386,-0.396504
102916000.000000,4.325386,-0.396504
102920000.000000,4.325386,-0.396504
102924000.000000,4.325386,-0.396504
102928000.000000,4.213579,-0.283496
102932000.000000,4.213579,-0.396504
102936000.000000,4.325386,-0.509513
102940000.000000,4.213579,-0.283496
102944000.000000,4.325386,-0.396504
102948000.000000,4.213579,-0.396504
102952000.000000,4.325386,-0.283496
102956000.000000,4.213579,-0.396504
102960000.000000,4.325386,-0.509513
102964000.000000,4.213579,-0.396504
102968000.000000,4.325386,-0.396504
102972000.000000,4.213579,-0.396504
102976000.000000,4.325386,-0.396504
102980000.000000,4.213579,-0.396504
102984000.000000,4.213579,-0.396504
102988000.000000,4.325386,-0.396504
102992000.000000,4.213579,-0.396504
102996000.000000,4.213579,-0.396504
103000000.000000,4.213579,-0.396504
103004000.000000,4.325386,-0.509513
103008000.000000,4.213579,-0.396504
103012000.000000,4.437192,-0.396504
103016000.000000,4.213579,-0.396504
103020000.000000,4.213579,-0.283496
103024000.000000,4.213579,-0.283496
103028000.000000,4.437192,-0.396504
103032000.000000,4.325386,-0.283496
103036000.000000,4.213579,-0.396504
103040000.000000,4.213579,-0.396504
103044000.000000,4.213579,-0.396504
103048000.000000,4.213579,-0.396504
103052000.000000,4.213579,-0.396504
103056000.000000,4.325386,-0.283496
103060000.000000,4.213579,-0.396504
103064000.000000,4.213579,-0.396504
103068000.000000,4.325386,-0.396504
103072000.000000,4.213579,-0.396504
103076000.000000,4.213579,-0.396504
103080000.000000,4.325386,-0.396504
103084000.000000,4.325386,-0.396504
103088000.000000,4.325386,-0.396504
103092000.000000,4.213579,-0.509513
103096000.000000,4.213579,-0.396504
103100000.000000,4.213579,-0.509513
103104000.000000,4.213579,-0.396504
103108000.000000,4.325386,-0.396504
103112000.000000,4.213579,-0.396504
103116000.000000,4.213579,-0.396504
103120000.000000,4.213579,-0.396504
103124000.000000,4.213579,-0.396504
103128000.000000,4.325386,-0.509513
103132000.000000,4.325386,-0.509513
103136000.000000,4.325386,-0.396504
103140000.000000,4.213579,-0.283496
103144000.000000,4.213579,-0.396504
103148000.000000,4.213579,-0.396504
103152000.000000,4.213579,-0.396504
103156000.000000,4.325386,-0.396504
103160000.000000,4.325386,-0.396504
103164000.000000,4.213579,-0.283496
103168000.000000,4.213579,-0.396504
103172000.000000,4.325386,-0.396504
103176000.000000,4.325386,-0.396504
103180000.000000,4.325386,-0.396504
103184000.000000,4.213579,-0.396504
103188000.000000,4.213579,-0.396504
103192000.000000,4.213579,-0.509513
103196000.000000,4.325386,-0.283496
103200000.000000,4.213579,-0.396504
103204000.000000,4.213579,-0.396504
103208000.000000,4.213579,-0.396504
103212000.000000,4.325386,-0.509513
103216000.000000,4.213579,-0.396504
103220000.000000,4.325386,-0.283496
103224000.000000,4.213579,-0.396504
103228000.000000,4.213579,-0.396504
103232000.000000,4.437192,-0.396504
103236000.000000,4.213579,-0.396504
103240000.000000,4.437192,-0.509513
103244000.000000,4.325386,-0.396504
103248000.000000,4.213579,-0.396504
103252000.000000,4.325386,-0.509513
103256000.000000,4.213579,-0.396504
103260000.000000,4.213579,-0.396504
103264000.000000,4.325386,-0.509513
103268000.000000,4.213579,-0.283496
103272000.000000,4.213579,-0.396504
103276000.000000,4.213579,-0.396504
103280000.000000,4.213579,-0.396504
103284000.000000,4.213579,-0.283496
103288000.000000,4.213579,-0.396504
103292000.000000,4.213579,-0.396504
103296000.000000,4.325386,-0.396504
103300000.000000,4.213579,-0.396504
103304000.000000,4.325386,-0.396504
103308000.000000,4.213579,-0.396504
103312000.000000,4.213579,-0.396504
103316000.000000,4.325386,-0.396504
103320000.000000,4.213579,-0.283496
103324000.000000,4.325386,-0.396504
103328000.000000,4.325386,-0.396504
103332000.000000,4.213579,-0.509513
103336000.000000,4.213579,-0.509513
103340000.000000,4.213579,-0.396504
103344000.000000,4.213579,-0.509513
103348000.000000,4.213579,-0.396504
103352000.000000,4.213579,-0.396504
103356000.000000,4.325386,-0.396504
103360000.000000,4.213579,-0.396504
103364000.000000,4.325386,-0.396504
103368000.000000,4.213579,-0.509513
103372000.000000,4.213579,-0.283496
103376000.000000,4.213579,-0.396504
103380000.000000,4.437192,-0.396504
103384000.000000,4.213579,-0.396504
103388000.000000,4.213579,-0.396504
103392000.000000,4.213579,-0.396504
103396000.000000,4.213579,-0.396504
103400000.000000,4.213579,-0.396504
103404000.000000,4.213579,-0.396504
103408000.000000,4.213579,-0.396504
103412000.000000,4.213579,-0.509513
103416000.000000,4.325386,-0.283496
103420000.000000,4.325386,-0.396504
103424000.000000,4.325386,-0.396504
103428000.000000,4.437192,-0.396504
103432000.000000,4.213579,-0.396504
103436000.000000,4.213579,-0.396504
103440000.000000,4.325386,-0.396504
103444000.000000,4.213579,-0.396504
103448000.000000,4.213579,-0.396504
103452000.000000,4.213579,-0.509513
103456000.000000,4.437192,-0.396504
103460000.000000,4.325386,-0.396504
103464000.000000,4.213579,-0.509513
103468000.000000,4.437192,-0.396504
103472000.000000,4.213579,-0.396504
103476000.000000,4.213579,-0.509513
103480000.000000,4.325386,-0.396504
103484000.000000,4.213579,-0.509513
103488000.000000,4.213579,-0.396504
103492000.000000,4.325386,-0.283496
103496000.000000,4.213579,-0.396504
103500000.000000,4.213579,-0.283496
103504000.000000,4.213579,-0.396504
103508000.000000,4.325386,-0.283496
103512000.000000,4.213579,-0.509513
103516000.000000,4.213579,-0.283496
103520000.000000,4.325386,-0.283496
103524000.000000,4.213579,-0.396504
103528000.000000,4.325386,-0.396504
103532000.000000,4.213579,-0.396504
103536000.000000,4.213579,-0.396504
103540000.000000,4.325386,-0.396504
103544000.000000,4.437192,-0.283496
103548000.000000,4.213579,-0.396504
103552000.000000,4.213579,-0.283496
103556000.000000,4.213579,-0.396504
103560000.000000,4.213579,-0.396504
103564000.000000,4.325386,-0.396504
103568000.000000,4.213579,-0.283496
103572000.000000,4.213579,-0.396504
103576000.000000,4.213579,-0.283496
103580000.000000,4.325386,-0.396504
103584000.000000,4.213579,-0.396504
103588000.000000,4.213579,-0.283496
103592000.000000,4.213579,-0.396504
103596000.000000,4.325386,-0.283496
103600000.000000,4.213579,-0.283496
103604000.000000,4.213579,-0.509513
103608000.000000,4.325386,-0.396504
103612000.000000,4.325386,-0.396504
103616000.000000,4.213579,-0.396504
103620000.000000,4.325386,-0.396504
103624000.000000,4.213579,-0.396504
103628000.000000,4.325386,-0.396504
103632000.000000,4.213579,-0.283496
103636000.000000,4.213579,-0.509513
103640000.000000,4.325386,-0.283496
103644000.000000,4.325386,-0.396504
103648000.000000,4.213579,-0.396504
103652000.000000,4.325386,-0.396504
103656000.000000,4.213579,-0.283496
103660000.000000,4.213579,-0.396504
103664000.000000,4.213579,-0.396504
103668000.000000,4.213579,-0.396504
103672000.000000,4.213579,-0.283496
103676000.000000,4.213579,-0.283496
103680000.000000,4.325386,-0.509513
103684000.000000,4.325386,-0.283496
103688000.000000,4.325386,-0.509513
103692000.000000,4.213579,-0.509513
103696000.000000,4.213579,-0.283496
103700000.000000,4.325386,-0.396504
103704000.000000,4.325386,-0.396504
103708000.000000,4.213579,-0.283496
103712000.000000,4.213579,-0.396504
103716000.000000,4.325386,-0.396504
103720000.000000,4.213579,-0.509513
103724000.000000,4.213579,-0.396504
103728000.000000,4.213579,-0.396504
103732000.000000,4.213579,-0.396504
103736000.000000,4.213579,-0.396504
103740000.000000,4.213579,-0.396504
103744000.000000,4.213579,-0.283496
103748000.000000,4.213579,-0.396504
103752000.000000,4.213579,-0.396504
103756000.000000,4.213579,-0.396504
103760000.000000,4.325386,-0.283496
103764000.000000,4.213579,-0.396504
103768000.000000,4.325386,-0.396504
103772000.000000,4.325386,-0.283496
103776000.000000,4.325386,-0.396504
103780000.000000,4.437192,-0.283496
103784000.000000,4.213579,-0.396504
103788000.000000,4.437192,-0.396504
103792000.000000,4.213579,-0.396504
103796000.000000,4.213579,-0.396504
103800000.000000,4.213579,-0.509513
103804000.000000,4.325386,-0.396504
103808000.000000,4.325386,-0.396504
103812000.000000,4.325386,-0.396504
103816000.000000,4.437192,-0.396504
103820000.000000,4.213579,-0.396504
103824000.000000,4.213579,-0.283496
103828000.000000,4.213579,-0.396504
103832000.000000,4.213579,-0.396504
103836000.000000,4.437192,-0.283496
103840000.000000,4.213579,-0.396504
103844000.000000,4.325386,-0.396504
103848000.000000,4.325386,-0.396504
103852000.000000,4.325386,-0.396504
103856000.000000,4.213579,-0.283496
103860000.000000,4.325386,-0.396504
103864000.000000,4.325386,-0.396504
103868000.000000,4.213579,-0.396504
103872000.000000,4.213579,-0.396504
103876000.000000,4.213579,-0.396504
103880000.000000,4.213579,-0.509513
103884000.000000,4.213579,-0.283496
103888000.000000,4.325386,-0.396504
103892000.000000,4.213579,-0.396504
103896000.000000,4.325386,-0.283496
103900000.000000,4.213579,-0.283496
103904000.000000,4.325386,-0.283496
103908000.000000,4.437192,-0.396504
103912000.000000,4.325386,-0.396504
103916000.000000,4.213579,-0.283496
103920000.000000,4.213579,-0.283496
103924000.000000,4.437192,-0.396504
103928000.000000,4.213579,-0.396504
103932000.000000,4.325386,-0.396504
103936000.000000,4.213579,-0.396504
103940000.000000,4.437192,-0.396504
103944000.000000,4.325386,-0.283496
103948000.000000,4.213579,-0.396504
103952000.000000,4.213579,-0.283496
103956000.000000,4.325386,-0.396504
103960000.000000,4.325386,-0.283496
103964000.000000,4.213579,-0.396504
103968000.000000,4.437192,-0.396504
103972000.000000,4.213579,-0.283496
103976000.000000,4.325386,-0.396504
103980000.000000,4.325386,-0.396504
103984000.000000,4.325386,-0.283496
103988000.000000,4.213579,-0.283496
103992000.000000,4.325386,-0.396504
103996000.000000,4.325386,-0.396504
104000000.000000,4.325386,-0.396504
104004000.000000,4.325386,-0.283496
104008000.000000,4.213579,-0.283496
104012000.000000,4.213579,-0.396504
104016000.000000,4.213579,-0.396504
104020000.000000,4.213579,-0.396504
104024000.000000,4.325386,-0.396504
104028000.000000,4.213579,-0.283496
104032000.000000,4.325386,-0.283496
104036000.000000,4.213579,-0.396504
104040000.000000,4.437192,-0.283496
104044000.000000,4.213579,-0.396504
104048000.000000,4.213579,-0.396504
104052000.000000,4.213579,-0.283496
104056000.000000,4.213579,-0.283496
104060000.000000,4.213579,-0.396504
104064000.000000,4.325386,-0.396504
104068000.000000,4.213579,-0.509513
104072000.000000,4.213579,-0.396504
104076000.000000,4.213579,-0.283496
104080000.000000,4.213579,-0.396504
104084000.000000,4.213579,-0.283496
104088000.000000,4.213579,-0.509513
104092000.000000,4.213579,-0.283496
104096000.000000,4.437192,-0.396504
104100000.000000,4.213579,-0.283496
104104000.000000,4.213579,-0.283496
104108000.000000,4.213579,-0.396504
104112000.000000,4.325386,-0.283496
104116000.000000,4.325386,-0.396504
104120000.000000,4.325386,-0.396504
104124000.000000,4.213579,-0.283496
104128000.000000,4.213579,-0.396504
104132000.000000,4.213579,-0.396504
104136000.000000,4.437192,-0.283496
104140000.000000,4.437192,-0.283496
104144000.000000,4.213579,-0.396504
104148000.000000,4.213579,-0.396504
104152000.000000,4.213579,-0.396504
104156000.000000,4.213579,-0.396504
104160000.000000,4.213579,-0.283496
104164000.000000,4.213579,-0.396504
104168000.000000,4.213579,-0.283496
104172000.000000,4.325386,-0.283496
104176000.000000,4.213579,-0.396504
104180000.000000,4.437192,-0.396504
104184000.000000,4.325386,-0.396504
104188000.000000,4.325386,-0.396504
104192000.000000,4.213579,-0.283496
104196000.000000,4.325386,-0.396504
104200000.000000,4.213579,-0.396504
104204000.000000,4.325386,-0.509513
104208000.000000,4.213579,-0.283496
104212000.000000,4.213579,-0.283496
104216000.000000,4.325386,-0.396504
104220000.000000,4.325386,-0.396504
104224000.000000,4.325386,-0.283496
104228000.000000,4.213579,-0.509513
104232000.000000,4.325386,-0.396504
104236000.000000,4.213579,-0.283496
104240000.000000,4.325386,-0.396504
104244000.000000,4.437192,-0.396504
104248000.000000,4.325386,-0.283496
104252000.000000,4.213579,-0.396504
104256000.000000,4.213579,-0.396504
104260000.000000,4.213579,-0.396504
104264000.000000,4.325386,-0.283496
104268000.000000,4.213579,-0.283496
104272000.000000,4.213579,-0.283496
104276000.000000,4.325386,-0.283496
104280000.000000,4.325386,-0.396504
104284000.000000,4.325386,-0.283496
104288000.000000,4.437192,-0.396504
104292000.000000,4.213579,-0.396504
104296000.000000,4.213579,-0.283496
104300000.000000,4.213579,-0.283496
104304000.000000,4.213579,-0.396504
104308000.000000,4.213579,-0.396504
104312000.000000,4.213579,-0.283496
104316000.000000,4.213579,-0.396504
104320000.000000,4.213579,-0.396504
104324000.000000,4.213579,-0.396504
104328000.000000,4.213579,-0.396504
104332000.000000,4.325386,-0.396504
104336000.000000,4.213579,-0.283496
